ENTITY_ID,SAMPLE,MODE,RESPONDENT_DATE,EndDate,S1,Q1,Q2,Q3,Q4,Q5,Q6,Q6_CODED,Q6_TEXT,Q7,Q7_CODED,Q7_TEXT,Q8,Q9,Q10,Q11,Q12,Q12_TEXT,Q13,Q14,Q15,Q15_TEXT,Q16,Q16_TEXT,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25A,Q25B,Q25C,Q25D,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q27,Q28,Q29,Q30,Q31A,Q31B,Q31C,Q32A,Q32B,Q32C,Q33A,Q33B,Q33C,Q33D,Q33E,Q33F,Q33G,Q33H,Q33I,Q33J,Q34,Q35A,Q35B,Q35C,Q35D,Q36,Q37A,Q37B,Q37C,Q37D,Q37E,Q37F,Q37G,Q37H,Q37I,Q38A,Q38B,Q38C,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q46_TEXT,Q47,Q48,Q49,Q49_TEXT,Q50,Q51,Q52,Q53,Q54A,Q54B,Q54C,Q55,Q55_TEXT,Q56_1,Q56_2,Q56_3,Q56_4,Q57,Q58,Q59,Q60,Q61_1,Q61_2,Q61_3,Q61_4,Q61_5,Q62,Q63,Q64_1,Q64_2,Q64_3,Q64_4,Q64_5,Q64_6,Q65,Q66_1,Q66_2,Q66_3,Q66_4,Q66_5,Q66_TEXT,Q67,Q68,RACE1,RACE2,RACE3,RACE4,RACE5,RACE6,RACE7,MARITAL_STATUS,EDUCATION,STATE,REGION,DIVISION,WORKER_TYPE,W2_STATUS,WEIGHT
4398199829,4,2,1/23/2025, , ,9,10,2,10,1,10, , ,13, , ,1,3, , ,1, , ,6,2, ,1, ,3,0,0,25,25,8,4,5,1,1,3,1,1,1,-99,-99,-99,1,-99,4,2,2,2,2,1,2,2,1,3,1,3,2,4,1,1,1,7,1,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,5,1,10,10, , , , , , , , , ,60,2,2,0,0,0,6, ,1,-99,-99,-99,4,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99, ,2, , , , , , , ,7,2,4,MA,1,1,1,1,.471325702449132
4398199833,3,1, ,1/24/2025 16:34:44,1,7,8,2,7,1,4, ,-98,17,17,Defense contractor,5,2, , ,1,-98, ,4,1,-98,4,-98,5,0,8,45,48,40,1,3,2,1,2,1,1,1,1,-99,1,-99,-99,3,2,2,2,4,1,3,2,1,2,1,1,2,4,2,1,1,2,4,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,4,8,1,9,10, , , , , , , , , ,25,1,1,0,0,0,2,-98,1,-99,-99,-99,5,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,1,5,MA,1,1,1,1,.493451645399079
4398199845,3,1, ,1/23/2025 7:58:33,1,8,8,3,7,1,18, ,-98,12, ,-98,3,2, , ,1,-98, ,5,1,-98,1,-98,5,0,2,40,42,40,3,6,4,4,4,1,1,1,1,1,1,1,-99,3,2,2,2,3,2,2,2,2,1,1,2,1,2,1,2,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,7,4, , , , , , , , , ,38,2,2,0,0,0,1,-98,1,1,-99,-99,5,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,MA,1,1,1,1,.944122916605201
4398199847,4,2,1/28/2025, , ,6,9,2,8,1,18, , ,11, , ,5,2, , ,1, , ,5,1, ,1, ,5,5,5,42,45,40,2,6,2,4,2,1,1,1,1,1,1,1,-99,3,2,2,2,4,1,4,4,1,2,1,1,2,1,3,1,1,4,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,7,2,10,7, , , , , , , , , ,61,1,1,0,0,0,1, ,1,-99,1,-99,3,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99, ,2, , , , , , , ,7,1,3,MA,1,1,1,1,.342595660332876
4398199853,3,1, ,2/1/2025 11:42:54,1,8,7,2,7,1,8, ,-98,12, ,-98,4,1, , ,1,-98, ,6,1,-98,1,-98,5,0,8,37,37,36,4,6,4,4,4,2,-99,-99,1,1,1,-99,-99,2,2,2,1,2,2,3,1,1,1,2,3,2,3,3,3,3,5,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,4,8,1,8,5, , , , , , , , , ,46,3,1,0,0,2,1,-98,1,-99,-99,-99,6,1,3,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,3,6,MA,1,1,1,1,.18352187409072
4398199856,4,2,2/25/2025, , ,9,9,1,4,1,17, , ,11,11,SOFTWARE/AI,5,2,2,3,1, ,3,-98,4,SALARY AND COMMISSION,1, ,5,5,5,50,50,40,1,2,2,4,4,2,1,1,1,1,1,1,-99,2,2,2,2,4,1,3,2,1,3,2,2,2,2,2,2,4,3,1,1,1,1,1,1,1,4,-98,1,-98,1,-98,-98,-98,-98,-98,2,2,2,5,11,2,6,6, , , , , , , , , ,59,2,2,0,0,0,1, ,1,-99,-99,-99,5,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99, ,2, , , , , , , ,7,2,5,MA,1,1,1,1,.253457685160216
4398199860,4,2,1/28/2025, , ,8,8,2,9,2,12, , ,13, , ,4,2, , ,1, ,1,3,1, ,1, ,5,1,2,32,40,40,3,6,2,2,2,1,1,1,1,1,1,1,-99,3,2,2,2,4,1,1,3,1,1,2,2,1,5,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,8,1,8,10,12,2,4, ,7,2,1, ,2,40,2,2,0,0,0,1, ,1,-99,-99,-99,5,1,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99, ,2, , , , , , , ,7,2,5,MA,1,1,1,1,.832120196743778
4398199874,4,2,1/28/2025, , ,8,8,2,10,1,2, , ,11, , ,1,4,1,3,3, ,3,6,4,PER TAX RETURN,1, ,7,7,7,40,40,0,1,5,1,1,1,1,-99,-99,-99,-99,-99,-99,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,7,1,7,1,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,11,7,9,9, , , , , , , , , ,59,2,2,0,0,0,2, ,-99,-99,1,-99,4,1,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99, ,2, , , , , , , ,7,2,4,MA,1,1,4,2,.911472438350173
4398199883,4,2,1/28/2025, , ,7,8,3,7,1,3, , ,16, , ,2,2, , ,1, , ,3,1, ,1, ,5,1,1,40,40,40,2,3,1,1,2,1,1,1,1,1,1,1,-99,3,2,2,2,4,2,2,2,1,2,1,1,1,1,2,2,2,1,4,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,8,2,9,6, , , , , , , , , ,25,1,1,0,0,0,1, ,1,1,1,-99,6,2,1,2,-98,-98,-98,-98,-98,-98,-98,-99,-99,-99,-99,-99,1,1,-98,-98,-98,-98,-98, ,2, , , , , , , , ,1,6,MA,1,1,1,1,.493451645399079
4398199889,3,1, ,2/16/2025 19:23:30,1,0,0,1,3,1,3, ,-98,11,11,software development-communications,4,2, , ,1,-98, ,6,1,-98,1,-98,7,7,7,50,60,30,1,6,3,2,2,1,1,1,1,1,1,1,-99,1,1,2,2,4,1,2,1,1,1,1,1,1,2,2,2,1,1,5,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,10,4,3,8, , , , , , , , , ,57,3,1,0,1,1,1,-98,1,-99,-99,-99,5,2,4,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,1,-99,-99,2,-99,1,-99,-99,-99,-98,1,2, , , , , , ,7,3,5,MA,1,1,1,1,2.85387256836866
4398199902,4,2,1/30/2025, , ,10,10,1,10,1,10, , ,13, , ,2,2, , ,1, , ,4,1, ,1, ,5,0,0,40,40,30,4,6,1,1,3,1,1,1,1,1,1,1,-99,4,2,2,2,2,1,1,2,1,2,1,1,1,5,1,1,1,4,1,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,10,8, , , , , , , , , ,56,3,1,0,0,0,1, ,1,1,-99,-99,6,1,1,2,-99,-99,-99,-99,1,2,1,-98,-98,-98,-98,-98,-98,1,-99,1,-99,-99,-99, ,2, , , , , , , ,7,3,6,MA,1,1,1,1,.184232479923536
4398199915,3,1, ,1/24/2025 11:14:48,1,7,7,3,9,1,8, ,-98,12, ,-98,3,2, , ,1,-98, ,6,1,-98,1,-98,5,0,3,38,45,35,2,1,2,2,2,1,1,1,1,1,1,1,-99,2,2,2,2,3,2,2,3,2,2,2,2,2,3,3,1,1,2,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,7,6, , , , , , , , , ,70,2,1,1,0,0,4,-98,1,-99,-99,-99,2,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,2,MA,1,1,1,1,.603650053169524
4398199924,3,1, ,1/18/2025 16:31:58,1,7,7,3,3,1,1, ,-98,3, ,-98,5,2, , ,1,-98, ,6,1,-98,1,-98,5,2,4,46,50,40,1,6,2,4,2,2,1,1,1,1,1,-99,-99,2,3,2,2,4,2,4,2,1,1,1,3,4,3,5,5,4,3,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,9,2,7,5, , , , , , , , , ,59,2,2,0,0,0,1,-98,1,-99,-99,-99,5,2,2,2,-99,-99,-99,-99,1,2,2,-99,-99,-99,1,-99,-99,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,5,MA,1,1,1,1,.552326148700051
4398199932,4,2,2/24/2025, , ,7,6,3,6,2,2,2,BANK TELLER,10, , ,2,2, , ,1, , ,1,2, ,1, ,5,0,1,40,40,37,3,4,3,3,4,4,-99,1,1,-99,-99,-99,-99,2,2,2,2,3,2,3,2,2,2,7,4,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,7,7,10,1,2,BENEFITS,7,2,1, ,2,22,1,3,0,0,0,7, ,-99,1,1,-99,5,1,3,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99, ,2, , , , , , , ,7,1,5,MA,1,1,1,1,2.21904069509969
4398199933,4,2,1/28/2025, , ,9,9,3,9,1,17,17,CASHIER RETAIL,5, , ,3,2, , ,1, , ,6,2, ,1, ,3,0,8,12,16,12,3,3,2,2,1,1,1,-99,1,-99,-99,1,-99,3,2,2,1,4,3,4,5,3,5,7,7,7,3,3,2,1,3,4,2,1,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,9,9, , , , , , , , , ,70,1,1,0,0,0,4, ,1,1,-99,-99,3,2,2,2,-99,-99,-99,-99,1,2,1,1,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99, ,2, , , , , , , ,7,1,3,MA,1,1,1,1,.278326295490526
4398199940,3,1, ,2/4/2025 9:17:00,1,7,7,2,7,1,1, ,-98,17, ,-98,5,1, , ,1,-98, ,6,1,-98,1,-98,5,4,4,38,38,38,4,6,4,4,3,1,1,1,1,1,1,1,-99,3,2,2,1,3,3,2,2,2,2,2,3,2,4,2,3,3,4,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,9,2,5,7, , , , , , , , , ,59,1,1,0,0,0,1,-98,1,-99,1,-99,5,1,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,1,5,MA,1,1,1,1,.276163074350025
4398199960,3,1, ,1/26/2025 12:05:32,1,10,10,1,8,2,10, ,-98,13, ,-98,5,2, , ,1,-98, ,6,2,-98,4,-98,4,0,0,32,48,-98,4,6,1,1,1,2,1,1,1,-99,-99,-99,-99,1,-98,1,2,4,4,4,1,1,1,5,1,6,3,3,5,5,3,5,5,2,1,2,2,1,4,2,2,2,2,1,2,2,2,2,2,2,1,1,4,7,10,10,32,5,4,-98,8,2,1,-98, ,52,2,2,0,2,0,7,-98,1,-99,-99,-99,6,1,1,2,-99,-99,1,-99,-99,2,2,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , ,6, ,2,6,MA,1,1,1,1,.983360680648319
4398199972,3,1, ,2/5/2025 10:09:43,1,8,6,3,6,1,8, ,-98,12, ,-98,5,1, , ,1,-98, ,6,1,-98,1,-98,5,0,8,40,40,35,1,6,3,4,4,2,-99,1,1,1,1,1,-99,2,3,2,1,2,2,4,2,1,2,2,2,1,2,4,2,2,5,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,8,2,8,8, , , , , , , , , ,54,2,4,0,0,0,-98, ,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98, ,-98, , , , , , , , ,2,9,MA,1,1,1,1,.476014183950341
4398199975,4,2,1/31/2025, , ,7,8,1,8,1,17, , ,10,10,REAL ESTATE,5,4,1,1,2, ,1,4,3, ,1, ,5,3,3,30,99,80,2,2,1,1,1,1,-99,-99,-99,-99,-99,-99,1,2,1,2,2,2,4,2,1,3,2,1,1,1,1,2,2,1,2,2,6,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,9,1,9,3, , , , , , , , , ,42,2,2,1,1,-98,2, ,-99,-99,1,-99,5,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99, ,2, , , , , , , ,7,2,5,MA,1,1,4,2,.944122916605201
4398199977,4,2,1/31/2025, , ,7,7,3,6,1,20, , ,2, , ,1,4,1,3, , , ,6,2, ,1, ,3,0,8,45,38,16,2,1,1,1,1,1,-99,-99,-99,-99,-99,-99,1,3,1,2,2,2,1,5,2,1,5,1,1,2,7,2,7,1,7,1,2,3,2,3,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,4,3,7,9,9, , , , , , , , , ,71,1,1,0,0,0,4, ,-99,-99,1,-99,3,1,2,2,-99,-99,-99,-99,1,2,1,-98,-98,-98,-98,-98,-98,2,-99,1,-99,-99,-99, ,-98, , , , , , , ,7,1,3,MA,1,1,4,2,.417208982189344
4398199978,4,2,1/28/2025, , ,2,1,4,4,1,2, , ,12, , ,2,2, , ,1, , ,5,1, ,1, ,6,6,5,50,75,40,1,6,1,1,1,1,1,1,1,1,1,1,-99,3,2,2,2,1,1,1,1,1,1,1,1,1,1,6,1,4,7,5,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,7,1,3,2, , , , , , , , , ,62,3,1,0,0,0,1, ,1,-99,-99,-99,5,2,1,2,-99,-99,-99,-99,1,2,1,1,1,1,1,-99,-99,1,-99,1,-99,-99,-99, ,1,2, , , , , , ,7,3,5,MA,1,1,1,1,1.90386068772507
4398199981,4,2,1/23/2025, , ,4,7,2,3,1,10, , ,13, , ,5,2, , ,1, , ,2,1, ,1, ,6,0,8,48,60,40,1,3,2,4,4,2,1,1,1,1,1,1,-99,2,3,2,2,4,2,3,2,1,2,3,1,1,3,4,2,2,3,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,10,1,7,7, , , , , , , , , ,58,2,2,0,0,0,2, ,1,-99,-99,-99,6,1,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99, ,2, , , , , , , ,7,2,6,MA,1,1,1,1,.368464959847073
4398199985,3,1, ,1/21/2025 12:38:15,1,8,-98,1,7,1,2,2,Communication,15,15,Arts,1,2, , ,1,-98, ,4,1,-98,1,-98,4,0,1,32,45,32,2,3,2,2,2,1,1,1,1,1,1,1,-99,2,2,2,2,4,2,2,3,1,1,2,1,1,1,4,2,1,3,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,11,1,8,7, , , , , , , , , ,61,2,2,0,0,0,1,-98,-99,1,1,-99,6,1,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,6,MA,1,1,1,1,.253457685160216
4398199991,3,1, ,1/17/2025 8:53:03,1,9,9,2,6,1,1, ,-98,10, ,-98,5,2, , ,1,-98, ,6,1,-98,1,-98,5,0,2,55,55,45,1,6,3,4,4,3,1,1,1,1,1,1,-99,2,1,2,2,2,1,2,3,2,2,1,2,3,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,10,2,9,8, , , , , , , , , ,52,2,2,2,0,1,1,-98,1,-99,-99,-99,6,1,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,2,6,MA,1,1,1,1,.379931126045402
4398199993,3,1, ,1/16/2025 17:10:02,1,8,7,3,3,1,3, ,-98,16, ,-98,5,2, , ,1,-98, ,6,1,-98,1,-98,5,0,3,50,60,40,1,3,4,4,4,1,1,1,1,1,1,1,-99,2,2,2,2,4,3,1,3,3,1,2,2,2,2,4,2,4,-98,-98,-98,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,7,2,7,7, , , , , , , , , ,33,2,2,1,0,0,2,-98,1,-99,-99,-99,6,2,1,2,-99,1,-99,-99,-99,2,2,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99,-98,2, , , , , ,5, , ,2,6,MA,1,1,1,1,2.36296044740758
4398200000,4,2,1/30/2025, , ,9,10,2,9,1,1, , ,15, , ,2,5,2, , , , ,6,1, ,4, ,7,1,0,65,65,40,2,6,1,1,1,1,1,1,1,1,1,1,-99,1,3,2,2,1,1,1,1,1,1,2,2,2,3,3,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,7,2,7,7, , , , , , , , , ,67,2,2,0,0,0,4, ,-99,-99,-99,1,3,2,2,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99, ,2, , , , , , , ,7,2,3,MA,1,1,3,2,.193541989269463
4398200015,4,2,2/6/2025, , ,6,7,3,5,1,2, , ,10, , ,5,2, , ,1, ,3,6,1, ,1, ,4,1,1,55,65,50,1,6,3,4,4,3,1,1,1,-99,-99,1,-99,1,2,2,2,2,3,4,3,2,2,3,3,2,2,4,3,3,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,6,2,7,6, , , , , , , , , ,54,2,3,-98,-98,-98,1, ,1,-99,-99,-99,5,2,3,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99, ,2, , , , , , , ,7,2,5,MA,1,1,1,1,.569896689068102
4398200035,4,2,1/31/2025, , ,8,7,1,8,1,2, , ,10, , ,5,2, , ,1, , ,3,1, ,1, ,5,2,3,40,50,35,2,2,2,3,4,1,1,1,1,1,-99,1,-99,3,1,2,3,4,2,2,2,1,1,1,1,2,3,1,1,2,3,3,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,7,4,6,5, , , , , , , , , ,26,1,3,0,0,0,1, ,1,-99,1,-99,5,2,1,2,-99,1,-99,-99,-99,2,2,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99, ,2, , , , , ,5, , ,1,5,MA,1,1,1,1,2.47169203667409
4398200088,4,2,1/27/2025, , ,9,9,2,5,2,2, , ,1, , ,3,2, , ,1, , ,4,1, ,1, ,5,4,4,10,12,8,1,6,1,1,1,1,1,1,1,1,1,1,-99,3,1,2,2,4,4,3,2,2,2,2,4,4,2,2,2,4,1,5,1,2,2,2,2,2,-98,1,1,2,1,2,2,2,2,2,2,2,2,4,9,2,10,10,10,1,2, ,10,2,1, ,1,57,3,1,0,0,0,1, ,1,1,1,-99,6,2,1,2,-99,-99,1,-99,-99,2,1,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99, ,1,2, , , , , ,6, ,3,6,MA,1,1,1,1,.44087253525847
4398200096,4,2,1/27/2025, , ,9,9,2,9,1,1, , ,13, , ,2,2, , ,1, , ,4,1, ,1, ,5,0,0,50,60,40,3,6,1,1,1,1,1,1,1,1,1,1,-99,3,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,6,1,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,11,1,9,3, , , , , , , , , ,38,1,1,0,0,0,1, ,1,1,1,-99,6,2,1,2,-99,1,-99,-99,-99,2,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99, ,2, , , , , ,5, , ,1,6,MA,1,1,1,1,.69467963849625
4398200155,4,2,1/28/2025, , ,7,6,4,7,1,3, , ,10, , ,3,2, , ,1, ,2,3,1, ,1, ,5,1,0,40,40,32,2,6,4,4,2,1,1,1,1,1,1,1,-99,4,2,2,2,3,1,2,1,1,1,2,3,2,1,2,2,3,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,10,1,7,3, , , , , , , , , ,32,1,1,0,0,0,1, ,1,-99,1,-99,5,2,1,2,-99,-99,1,-99,-99,2,1,-99,1,1,1,-99,-99,2,-99,-99,1,-99,-99, ,2, , , , , , ,6, ,1,5,MA,1,1,1,1,1.41965531314638
4398200168,3,1, ,1/26/2025 19:57:18,1,7,5,1,5,1,3, ,-98,11, ,-98,5,2, , ,1,-98, ,4,1,-98,1,-98,5,2,4,50,60,40,2,6,3,4,3,1,1,1,1,1,1,1,-99,2,3,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,3,5,11,2,2,2, , , , , , , , , ,25,1,1,0,0,0,1,-98,1,-99,1,-99,6,2,1,2,-99,-99,-99,-99,1,2,1,-99,1,-99,-99,-99,-99,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,1,6,MA,1,1,1,1,.739680231699898
4398200204,4,2,2/10/2025, , ,9,8,1,7,1,18,18,US GOV,17, , ,3,1, , ,1, , ,6,1, ,1, ,5,1,1,55,60,40,1,1,1,1,1,1,1,1,-99,-99,-99,1,-99,1,2,2,2,4,2,1,3,1,1,2,2,2,2,4,3,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,8,1,7,8, , , , , , , , , ,61,1,1,0,0,0,1, ,1,-99,-99,-99,5,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,-99,1,2,-99,1,-99,-99,-99, ,2, , , , , , , ,7,1,5,MA,1,1,1,1,.276163074350025
4398200224,3,1, ,2/1/2025 8:43:57,1,8,9,2,3,1,5,5,Pharma,13, ,-98,4,2, , ,1,-98, ,1,-98,-98,1,-98,6,2,4,60,60,45,1,2,2,2,2,2,1,1,1,1,1,1,-99,2,2,2,2,3,2,2,1,1,1,2,2,2,1,5,4,4,2,2,1,2,2,2,2,2,5,2,1,2,1,1,2,1,2,2,2,1,2,4,8,5,5,7, , , , , , , , , ,47,3,1,0,2,0,1,-98,1,1,1,-99,6,2,1,2,-98,-98,-98,-98,-98,1,2,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,-98,2, , ,2, , , , , ,3,6,MA,1,1,1,1,.184232479923536
4398200272,3,1, ,2/3/2025 9:35:23,1,7,5,3,5,1,23, ,-98,6, ,-98,5,1, , ,1,-98, ,6,2,-98,1,-98,5,0,8,40,40,40,3,1,3,3,3,3,1,1,1,1,1,1,-99,2,1,1,1,3,2,3,1,1,1,4,2,2,3,3,3,3,2,2,2,1,1,2,2,2,4,1,2,1,2,2,2,2,2,2,2,2,1,3,7,2,7,5, , , , , , , , , ,39,2,2,1,0,0,1,-98,1,-99,-99,-99,3,2,4,2,-99,-99,-99,-99,1,2,1,-99,-99,1,-99,-99,-99,1,1,-99,-99,-99,-99,-98,1,2, , , , , , ,7,2,3,MA,1,1,1,1,1.75567529777597
4398200280,4,2,1/31/2025, , ,10,8,1,5,1,17, , ,3, , ,3,2, , ,1, , ,4,1, ,1, ,5,0,0,50,60,48,2,3,4,4,4,2,1,1,1,1,1,1,-99,2,1,2,2,4,2,4,3,3,3,2,2,1,3,2,4,2,5,4,1,2,1,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,4,10,5,9,5, , , , , , , , , ,51,2,1,-98,-98,-98,1, ,-99,1,-99,-99,5,2,4,2,-99,-99,-99,-99,1,2,1,-99,-99,1,-99,-99,-99,2,-99,1,-99,-99,-99, ,2, , , , , , , ,7,2,5,MA,1,1,1,1,.276163074350025
4398200281,3,1, ,1/26/2025 10:13:56,1,7,6,3,7,1,4, ,-98,16, ,-98,5,2, , ,1,-98, ,6,1,-98,1,-98,5,2,4,40,50,34,2,3,2,4,3,1,1,1,1,1,1,1,-99,2,3,2,2,3,2,1,1,1,1,4,1,1,1,3,3,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,10,1,8,4, , , , , , , , , ,34,5,2,0,0,0,1,-98,1,-99,-99,-99,5,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,1,-99,-99,-99,2,-99,1,-99,-99,-99,-98,2, , , , , , , ,7,5,5,MA,1,1,1,1,1.78644900808335
4398200284,4,2,1/30/2025, , ,8,8,2,8,1,10, , ,13, , ,5,2, , ,1, ,1,3,1, ,5, ,6,0,2,60,60,40,2,5,4,4,4,4,1,1,1,1,1,1,-99,2,2,2,2,4,4,4,4,3,3,2,2,1,2,2,2,2,2,4,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,7,3,8,5, , , , , , , , , ,30,1,1,0,0,0,1, ,1,-99,1,-99,6,1,3,2,-99,1,-99,-99,-99,2,2,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99, ,2, , , , , ,5, , ,1,6,MA,1,1,1,1,.788182968001288
4398200306,4,2,2/3/2025, , ,7,7,2,8,1,17, , ,11,11,SOFTWARE,2,2, , ,1, , ,5,1, ,1, ,4,4,4,60,60,20,2,2,1,1,1,1,1,1,1,1,-99,1,-99,2,2,2,2,3,1,2,1,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,9,4,7,4, , , , , , , , , ,42,2,2,1,2,-98,2, ,1,1,-99,-99,5,2,1,2,-99,-99,-99,-99,1,2,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99, ,2, , , , , , , ,7,2,5,MA,1,1,1,1,.944122916605201
